image_name,image_file,mask_file,group,length,width,aspect_ratio,area,perimeter,surface_structure,solidity,circularity,R_median,G_median,B_median,R_mean,G_mean,B_mean,sR_median,sG_median,sB_median,sR_mean,sG_mean,sB_mean,rgb_0_r,rgb_0_g,rgb_0_b,rgb_1_r,rgb_1_g,rgb_1_b,rgb_2_r,rgb_2_g,rgb_2_b,rgb_3_r,rgb_3_g,rgb_3_b,rgb_0_frac,rgb_1_frac,rgb_2_frac,rgb_3_frac,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32,x_33,y_33,x_34,y_34,x_35,y_35,x_36,y_36,x_37,y_37,x_38,y_38,x_39,y_39,x_40,y_40,x_41,y_41,x_42,y_42,x_43,y_43,x_44,y_44,x_45,y_45,x_46,y_46,x_47,y_47,x_48,y_48,x_49,y_49
image_5,/app/images_aligned/image/extractions/image_5.png,/app/images_aligned/image/masks/image_5_mask.png,image,44,34,0.7727272727272727,1004,132.46803743153546,0.9440301697969591,0.916058394160584,0.7189875539969245,112.0,162.0,141.0,112.46504992867332,149.94293865905848,133.60199714693294,176.0,208.0,195.0,162.92582025677603,188.2710413694722,177.84878744650499,61,76,66,149,177,161,180,216,205,225,245,234,0.24701195219123506,0.25,0.24900398406374502,0.2539840637450199,-0.2527972654822159,0.027690230603571193,-0.2692369956147475,-0.023044703935595566,-0.28764057537335924,-0.08687691201452462,-0.34525293194171286,-0.11931235866831161,-0.4033388952976693,-0.15125639063989146,-0.37775160191262547,-0.20448862876698015,-0.3160576480381542,-0.22691007071014865,-0.29022387935673316,-0.28795523621999924,-0.24545108295346987,-0.32806102289339617,-0.20290881213259382,-0.3606700412962861,-0.20409602162192786,-0.4180385030573015,-0.14739675039473105,-0.45086442394407383,-0.07702552817798153,-0.4528231718632481,-0.019821847624446675,-0.4687120532184304,0.03556020886121496,-0.4790930166277529,0.08893326552564651,-0.43550562876920035,0.13922276879154727,-0.4805526700870943,0.2010783934956195,-0.45868938201636217,0.25517549112874044,-0.41810891505505393,0.31312321192491505,-0.3859353723017778,0.35548111355800255,-0.33713796713385047,0.36110707515318324,-0.28429076705587714,0.3865898242253452,-0.22361666718195655,0.38817045027739316,-0.15322537743502107,0.4075954401580171,-0.09553102620245071,0.3908911467653278,-0.03206241510903772,0.3681575100525153,0.029691914172203942,0.3638373628084492,0.09828363864243869,0.34695148288662053,0.16204118399394668,0.30020712705142344,0.21418589220332446,0.2771922443232254,0.2753412028237767,0.23693534578435238,0.32971322340503345,0.17314223546310817,0.34708831149913555,0.14117262593274313,0.4052010274804607,0.1091938214674084,0.46332336082412473,0.05791233986842979,0.5093382341954773,0.0020852653947627713,0.5194473299129057,-0.032163231778737075,0.46277053410982477,-0.03374385783078448,0.39237924436288946,-0.07018191735649394,0.34337232426961717,-0.13047748313994173,0.3700809524238146,-0.12955425429637818,0.42225643367507415,-0.16627266900380155,0.4528466411736141,-0.21716449872024915,0.40419015425701144,-0.2279427880913624,0.3373193621913492,-0.26876761848755654,0.2840818265075564,-0.2545875730001523,0.22489538690167435,-0.2388386433204304,0.1611366150923025,-0.23342056251165294,0.09337323344852409,-0.25760081743808305,0.032714464033970284
image_50,/app/images_aligned/image/extractions/image_50.png,/app/images_aligned/image/masks/image_50_mask.png,image,107,53,0.4953271028037383,3662,333.90663761154804,0.8912094049173578,0.7803111016407416,0.4127414630979183,82.0,61.0,15.0,94.2885813148789,74.59273356401384,27.94325259515571,153.0,134.0,72.0,159.95294117647057,142.67162629757786,84.09930795847751,137,119,63,151,132,70,153,134,72,193,180,134,0.1851447296559257,0.21490988530857455,0.24494811578372475,0.354997269251775,-0.11546548620305126,-0.04489086863285918,-0.1170628529426159,-0.10281557069593603,-0.13904032365480604,-0.16063566212739636,-0.15218430365964464,-0.2174870002353248,-0.18061949773837943,-0.2700254858537152,-0.2025969684505696,-0.32784557728517555,-0.22260088556930388,-0.38047348574376927,-0.2428068694169211,-0.4384649470866628,-0.19098893427305405,-0.4572018943781381,-0.13316884284159383,-0.4791793650903283,-0.07534875141013346,-0.5011568358025185,-0.017528659978673037,-0.5231343065147086,0.040291431452787324,-0.5451117772268987,0.06877349180422405,-0.500319076931915,0.09075096251641426,-0.4424989855004546,0.11272843322860447,-0.38467889406899425,0.13470590394079476,-0.3268588026375336,0.15668337465298493,-0.26903871120607314,0.17866084536517504,-0.21121861977461293,0.20063831607736524,-0.1533985283431526,0.2226157867895554,-0.09557843691169222,0.24459325750174563,-0.03775834548023185,0.2665707282139358,0.020061745951228508,0.288548198926126,0.07788183738268888,0.3105256696383162,0.13570192881414922,0.33250314035050627,0.19352202024560933,0.33349425706510266,0.24191568427240812,0.2756741656336423,0.2638931549845983,0.21785407420218184,0.28587062569678856,0.16003398277072148,0.30784809640897876,0.10221389133926136,0.32982556712116884,0.04439379990780101,0.351803037833359,-0.013426291523659347,0.3737805085455492,-0.07124638295511977,0.3957579792577393,-0.12906647438658014,0.4177354499699295,-0.18688656581804025,0.4397129206821196,-0.23781070406819957,0.45488822277310126,-0.21951546450280643,0.3976621351379804,-0.1909586016245267,0.3505553515202605,-0.1844250214436924,0.2958382193689612,-0.17011632011078956,0.23985908105866446,-0.13368684745613202,0.2118090196435717,-0.08589030332567887,0.24049213801552827,-0.03354485459467621,0.26418770584940804,-0.0005010476731422348,0.23081209893272403,-0.02013243536524094,0.17905785159298873,-0.042109906077431175,0.12123776016152812,-0.07099338698365824,0.07000496262613227,-0.0892368374098709,0.017233732758166323,-0.11329388991925474,-0.039177659077235
image_14,/app/images_aligned/image/extractions/image_14.png,/app/images_aligned/image/masks/image_14_mask.png,image,46,38,0.8260869565217391,1144,249.4213562373095,0.5895799224555954,0.731457800511509,0.23108332916897678,101.0,133.0,99.0,99.98039215686275,129.59358288770053,97.79322638146168,168.0,190.0,166.0,153.75222816399287,175.63458110516933,151.79322638146166,43,56,39,118,136,115,171,195,171,217,234,212,0.25,0.25,0.24737762237762237,0.2526223776223776,-0.20021018765064572,0.05641168970257269,-0.0931308695366925,0.04611607793145557,-0.0865854814704763,-0.060231570094619595,-0.03767519708424907,-0.13442021153783315,0.013693794885098256,-0.06492676974153791,0.10910329391650822,-0.06827060099304808,0.19408467326031092,-0.009302946683734619,0.3065353408242276,0.032067864818433656,0.34201695881251404,-0.07273553233145115,0.23719079249630431,-0.12984552667455987,0.14409235051379007,-0.20418309589081718,0.03103845215864678,-0.2510057200582762,-0.028776010086656117,-0.3461242900610636,-0.1261484084582702,-0.31680536098691314,-0.2362205852447325,-0.25307589615886744,-0.26980413890420707,-0.13922063410973848,-0.26877783815136086,-0.025743160595663214,-0.3488758415346324,0.027471431485474998,-0.43248229858838677,-0.06010787809016771,-0.43451461070122654,-0.1790266321446026,-0.3668728625231237,-0.26080399082853384,-0.3172207925441506,-0.3713283208719264,-0.23132306734283195,-0.41981628488895956,-0.12050262025893996,-0.40681220518312644,-0.035684573110929256,-0.4368219330208025,0.06433599915722171,-0.39049501020753447,0.18476582773714736,-0.3897029227494762,0.27835702224522757,-0.31772025199008963,0.3806980929675801,-0.2566261096912498,0.44279192395302874,-0.18864635240446656,0.3871141708511674,-0.08486634018546033,0.39332942693478395,0.007149452464573665,0.44576235467881814,0.10645130982059375,0.4620659327289719,0.2246322569582028,0.40606237880527285,0.24527376772493553,0.299459345408862,0.2251058526123444,0.21857803638830406,0.2914760597618724,0.11476457201298686,0.36069530561904356,0.21409104589545744,0.3921794075765515,0.16187015302361443,0.49352240835914624,0.06016438562322187,0.5631780669791975,-0.028903994592690954,0.5105599694342077,-0.14362372655501482,0.483746311327585,-0.19945743407776928,0.3876799565530715,-0.3072260734309357,0.3399721659405696,-0.3886053802097968,0.3746820996732047,-0.36765325812746513,0.2865375063611532,-0.3630506622404595,0.17193770931805794,-0.2569648883804232,0.14334746366789292,-0.20167552447300063,0.06847141408437792
image_15,/app/images_aligned/image/extractions/image_15.png,/app/images_aligned/image/masks/image_15_mask.png,image,19,11,0.5789473684210527,134,47.798989873223334,0.9999999999999999,0.8874172185430463,0.7370165236393338,86.0,128.0,92.0,91.16216216216216,123.10810810810811,92.21621621621621,156.0,187.0,161.0,150.1891891891892,173.86486486486487,150.6216216216216,27,36,23,71,84,66,139,156,136,185,209,186,0.23880597014925373,0.2537313432835821,0.2537313432835821,0.2537313432835821,-0.104418388286355,0.04255234230453702,-0.10832917364126281,-0.008633722850266626,-0.13544538976734613,-0.055558646470289595,-0.18530361693411626,-0.07723943399836024,-0.20940868915463853,-0.12724531879272213,-0.23351329763320922,-0.1772514271226423,-0.2384452744416769,-0.22093011563649564,-0.1884395467685511,-0.24503551378369612,-0.164937171333818,-0.292863916700975,-0.14662246828679776,-0.34526825538652983,-0.1632002837000458,-0.39569975956355696,-0.1578315499231368,-0.4354051019698373,-0.10770957177681531,-0.45923694892915895,-0.055397774400884295,-0.4421656880010508,-0.030155751898219008,-0.3929346268890172,0.009231318730670403,-0.38422514797367985,0.059237241442769276,-0.40833014158372644,0.109243267109693,-0.4324349215764283,0.14057332226338656,-0.40306968052323905,0.17324761081231704,-0.362407348864507,0.2175407685005333,-0.33447962848242446,0.2416459921027171,-0.28447381666744354,0.2657506044381104,-0.2344677101781812,0.27072510799903443,-0.18322182669310078,0.2524104049520144,-0.13081748800754675,0.23409570190499226,-0.07841314932199285,0.21578099885797142,-0.026008810636438895,0.19746629581095126,0.02639552804911563,0.1791515927639284,0.07879986673466888,0.16083688971690852,0.1312042054202235,0.1596306400850997,0.1829343903096428,0.1831049602188507,0.23313131142625473,0.1661020428066332,0.28566563031039466,0.14778733975961028,0.33806996899594816,0.12947263671259,0.3904743076815033,0.08038854134429983,0.41564551410976147,0.04761552603318584,0.45516745361971783,0.011922177987350378,0.49255325747875145,-0.03808372181348177,0.5166582986606203,-0.08808976081821995,0.5407630510708411,-0.12062199310209036,0.5123353885306134,-0.13232287553219657,0.46144967143064114,-0.12633472857945618,0.40940542278879105,-0.1504399114315078,0.35939959123762494,-0.13756740640331883,0.3069292396471935,-0.11925270335629858,0.25452490096163877,-0.1376261335045289,0.20382523735899877,-0.14280263633557014,0.15238219484416266,-0.12448793328854853,0.09997785615860834,-0.1061732302415273,0.047573517473054286
image_19,/app/images_aligned/image/extractions/image_19.png,/app/images_aligned/image/masks/image_19_mask.png,image,28,10,0.35714285714285715,164,67.35533905932738,0.9298062762746476,0.7884615384615384,0.45426539951506206,127.0,166.0,101.0,104.38095238095238,139.71428571428572,98.38095238095238,186.0,210.0,168.0,163.9047619047619,189.23809523809524,160.0,31,42,24,110,126,101,171,192,161,202,221,203,0.25,0.25,0.24390243902439024,0.25609756097560976,-0.025320877965534772,-0.0491528922777473,-0.06279542776401922,-0.08117365066178417,-0.11876299142158157,-0.1050327587787409,-0.12410332181300739,-0.16138210734791897,-0.10160809271089111,-0.2182110449883081,-0.11071791049691834,-0.2749041921580092,-0.11397636159481359,-0.33167726859758806,-0.07194423732731976,-0.3701207343290534,-0.05313934516538176,-0.4263225352995524,-0.0774166348330511,-0.4824133251851038,-0.060054580093076355,-0.5388943315630239,-0.0036721627501815823,-0.5446796529676707,0.03615275025876357,-0.5044692333232036,0.020122762411747947,-0.44730917933508624,0.05862463657372039,-0.40545292776620107,0.09681225370410172,-0.3634020573767647,0.08100049870594629,-0.3060356177895343,0.10527778837361529,-0.2499448279039827,0.1295550780412858,-0.19385403801843173,0.1240600610082723,-0.13709826149464366,0.1015641414724977,-0.08026959710630173,0.07906822193672355,-0.02344093271795986,0.0638855279810686,0.033687094365118325,0.0881628176487378,0.08977788425066881,0.11244010731640648,0.14586867413621976,0.15961324823919557,0.17871692969471759,0.17940267452685182,0.22958186908039027,0.14516005849446253,0.27513251506955844,0.08820497349764947,0.26501769630471217,0.031540721700186965,0.24297501094353363,0.014780312995082869,0.29949883483388207,0.039057602662752086,0.35558962471943284,0.04992846510028926,0.41195284961622697,0.013299225633394276,0.45532034703232926,-0.04364461059501443,0.4419591638102587,-0.10047357411266762,0.41946399994261774,-0.14193722079711518,0.3901585651982777,-0.11944158847713608,0.33332978710498395,-0.1182532687252346,0.27658423026955853,-0.131829510724182,0.219913049413691,-0.10933434687690266,0.16308408594747845,-0.06877024937382922,0.1455954589861353,-0.032670620012347655,0.1898671440798013,0.005282556582601496,0.2321926310893534,0.04385197035149902,0.21023666214730408,0.03368856684387238,0.15355212443032953,0.009411277176203093,0.09746133454477818,-0.04255083449875153,0.0691011675260465,-0.05001284747762447,0.013225697957708223,-0.027517683630346193,-0.04360326550850429
image_30,/app/images_aligned/image/extractions/image_30.png,/app/images_aligned/image/masks/image_30_mask.png,image,39,25,0.6410256410256411,471,121.5685424949238,0.8437095681985876,0.7417322834645669,0.4004869337029465,119.0,180.0,149.0,111.91219512195121,157.7560975609756,132.9170731707317,181.0,218.0,200.0,164.0487804878049,193.66829268292682,177.6,56,71,57,155,180,163,197,236,219,222,248,238,0.2484076433121019,0.2484076433121019,0.2484076433121019,0.25477707006369427,-0.0879897100491674,0.030330106860574017,-0.12682647787692553,-0.02930195814109891,-0.18286134361709053,-0.05055530493650197,-0.2576698139539222,-0.05287550366392611,-0.3116884040297018,-0.07517209578755503,-0.2947230626880357,-0.1433882224759363,-0.23075553349595362,-0.12157467100431041,-0.16989096007758822,-0.08740990931429299,-0.14175819134549875,-0.14849324698000996,-0.1830743019576369,-0.18618944343287486,-0.18047201816028965,-0.25076565115805083,-0.10732193436845197,-0.2531257945832963,-0.09910574507246374,-0.3224639270164899,-0.06384217471438101,-0.36354811279787363,0.0024755137337244223,-0.3865704140877227,0.06787124143740898,-0.41189557026127793,0.10087844706726355,-0.47021018861083935,0.14151885131393396,-0.43169281994025227,0.20178306341062377,-0.4138182553316892,0.2511383469316761,-0.3778213700222176,0.2782486224529932,-0.31568143926856707,0.33981888111875436,-0.28346407552835284,0.3613261570888794,-0.21829777191265304,0.3426463351041505,-0.15057184052490613,0.3299790062088278,-0.08005497301065344,0.28350321209240786,-0.045523389493514844,0.24442572095041495,0.013168080379339435,0.20659798407195223,0.07203936029733837,0.14619669912701336,0.10867791271511613,0.0917861733939281,0.1296304656800196,0.05329331086080351,0.16947886822690708,0.014197656527941142,0.22876567431487305,0.021405763317079805,0.3005260467580921,0.04722253589359151,0.3652186565814518,0.019130369404018518,0.42890951673702243,-0.03540778173586286,0.4801665223835203,-0.09056403176101926,0.5297898113891607,-0.1528622413694579,0.4995966905493737,-0.15963649536421454,0.42796645781218684,-0.1379875007155701,0.360783230263056,-0.1093719804882489,0.2967274001961602,-0.12265363162049918,0.24936766024292303,-0.1719077198944014,0.22298289235299318,-0.11561667285393085,0.19370042930474016,-0.04091974204771525,0.19482219834127967,0.014124563538585374,0.1445244950711538,0.0552378321431528,0.10678096764449013,0.05536358937289542,0.03291062684767555,-0.012344309921962494,0.04787550661944183,-0.08291809738203011,0.035726371715975154
image_27,/app/images_aligned/image/extractions/image_27.png,/app/images_aligned/image/masks/image_27_mask.png,image,46,29,0.6304347826086957,873,165.6812408671319,0.7721084226840127,0.8038674033149171,0.3996478037369296,112.0,164.0,138.0,108.92433537832311,148.439672801636,129.0245398773006,176.0,209.0,193.0,158.93251533742333,185.85276073619633,173.05725971370143,44,58,48,129,155,141,181,215,199,221,245,233,0.24627720504009165,0.24742268041237114,0.24856815578465064,0.25773195876288657,-0.34382476064051837,0.017165841382344792,-0.4065467028461146,-0.015166875784282104,-0.3309208498896192,-0.1122005442540066,-0.26894752583095405,-0.21110015091593048,-0.1568146839658785,-0.21173709554344522,-0.10790746568531903,-0.3022178580597913,-0.024651369708262108,-0.3404903941583408,-0.013506614798205358,-0.4473526147912579,0.08575950629735374,-0.49078194710747763,0.19964595320898526,-0.46059734003683916,0.2256565725130471,-0.34308511542128745,0.3371328729151421,-0.2981815517894779,0.4164626739733795,-0.25632301009399117,0.5037693552405389,-0.1917564240252155,0.4065430063044536,-0.13183061626857684,0.290526961274247,-0.1594099032275701,0.23222519048423299,-0.2644093300249435,0.1815874282676624,-0.3163691390350485,0.07597002801489332,-0.2750020543372715,0.10119634349645859,-0.17044998006844395,0.16941469709724694,-0.1090856722095764,0.21682996066014773,-0.0644123748469652,0.22410101127688645,0.04787097376727272,0.23235447517123667,0.16732308664652767,0.21357159728014175,0.28455524708711355,0.13568218357130718,0.36795784830992195,0.04390032746293296,0.4570130269491499,-0.06764755114136008,0.50111728319777,-0.1820630318807917,0.5092180528925223,-0.21790147055972509,0.40839163972522763,-0.25465338539778043,0.31481640860410876,-0.30013163896987105,0.21983777100812602,-0.2513084771189477,0.22233889782975255,-0.16530600336142465,0.3034877654425617,-0.10120405016030318,0.3823567920159362,-5.659331704790731e-05,0.3262515664547842,0.07232696980217487,0.22780587401531535,0.1497937267934449,0.1436201632422434,0.09278761550229639,0.10571888630984899,0.02748028909526898,0.037890616479947285,-0.018387052344971674,-0.07392953845805755,-0.019683792258163937,-0.18469268214362733,-0.10119416278272707,-0.14912727905939557,-0.16785125975595663,-0.06083074853436661,-0.1143111549742421,0.02298051127047062,-0.0770175206170822,0.13749052800414263,-0.11455489338988613,0.2130385820405112,-0.2186910607081848,0.159909123140296,-0.2749915216640483,0.054161824573487255,-0.3346441519360947,0.008221929805802716
image_6,/app/images_aligned/image/extractions/image_6.png,/app/images_aligned/image/masks/image_6_mask.png,image,18,11,0.6111111111111112,127,45.45584412271572,0.9817751239530451,0.900709219858156,0.7723855331026345,40.0,151.0,135.0,43.696969696969695,146.5151515151515,135.54545454545453,111.0,201.0,191.0,112.51515151515152,197.21212121212122,190.78787878787878,14,37,29,68,99,89,93,168,167,137,196,185,0.2283464566929134,0.2677165354330709,0.2440944881889764,0.25984251968503935,-0.25103542401463935,-0.01505817599555871,-0.2487516238362947,-0.07295874103692047,-0.24646921262861626,-0.13085936102361087,-0.24418506516568425,-0.18875991229454206,-0.24190265396140587,-0.2466605321948341,-0.23961885378645986,-0.3045610971497975,-0.22341489215223245,-0.35640225662911185,-0.18085850364994618,-0.3957296645112542,-0.13830211514766177,-0.4350570723933985,-0.095200121104767,-0.4732885973720237,-0.037345411129874495,-0.4716680577580261,0.014047362598484407,-0.4881307095879071,0.061981175662338794,-0.5133381101546843,0.11988179026780994,-0.511055570612537,0.16376408384766158,-0.47746122281215353,0.203091491729805,-0.434904834309868,0.24241889961194749,-0.3923484458075817,0.2633614581464269,-0.34300040736390247,0.26107752954041236,-0.2850998475343519,0.2952332808690721,-0.24027951023258412,0.30274893627082805,-0.18577075839251425,0.3004650076639636,-0.1278701985413635,0.29818171136240706,-0.06996961363402295,0.29589850980288485,-0.01206902497422264,0.2913109319894911,0.04508963332157191,0.24875454348720474,0.08441704120371443,0.20619815498491806,0.12374444908585713,0.19719617085040697,0.17881140362438927,0.18409302605089614,0.23188861526442597,0.14783388313681406,0.27451850441156417,0.1455512271977219,0.3324191146686812,0.11939057301216165,0.3793980189246484,0.07683418450987539,0.4187254268067912,0.034277796007589574,0.45805283468893404,-0.012230819025244465,0.4866618898453156,-0.07013142918477484,0.4843792360028976,-0.12803201986072257,0.4820960821409088,-0.17906544060050625,0.4719774100156225,-0.17678230854552807,0.41407681861096696,-0.14246068268117873,0.39035177813793914,-0.08553714357556368,0.3912454882984569,-0.08242907961788351,0.33348892027580346,-0.08014521206865889,0.27558835797555814,-0.07786280086438198,0.21768773807526529,-0.1292415978877388,0.20852290695427603,-0.18132320900236976,0.19321852776647047,-0.22065061688451262,0.15066213926418312,-0.2558218345928826,0.10632704558758335,-0.2535380344179349,0.048426480632619846,-0.25125562321365824,-0.009474139267672106
image_36,/app/images_aligned/image/extractions/image_36.png,/app/images_aligned/image/masks/image_36_mask.png,image,42,30,0.7142857142857143,775,201.7228714274745,0.6513736825668337,0.6479933110367893,0.23933228296689357,114.0,173.0,147.0,107.43086816720258,161.82315112540192,136.35691318327974,177.0,214.0,199.0,165.7009646302251,201.32797427652733,184.80064308681673,54,72,58,141,166,147,182,220,204,219,247,234,0.24645161290322581,0.24903225806451612,0.24903225806451612,0.25548387096774194,-0.3266559770820146,0.05521254087213598,-0.36597981365421184,-0.04429331303961121,-0.4379330721120739,-0.12887297541274323,-0.3807505529467135,-0.21320694128148762,-0.2687199287566487,-0.23821638184203775,-0.15789370983113585,-0.2243693323763144,-0.17991492349562369,-0.3098060254855346,-0.281049181476596,-0.3655883058952238,-0.20939884636171982,-0.4157716971891062,-0.09763531510563807,-0.4406756961228658,0.012889815932726686,-0.41953007887433974,0.023748804368818342,-0.35379760247465075,-0.05343357606213917,-0.2770860850642108,-0.03872379956580906,-0.19602584413930477,-0.13650625065424393,-0.17509394716053386,-0.1757665041068108,-0.09917983717304059,-0.11216625748526159,-0.030003333887688444,-0.012519487772336137,-0.050504838935019156,0.0860947572799231,-0.08403291219599206,0.18136324414998195,-0.130693486175919,0.2554236505153922,-0.2039336181820783,0.3181295522915617,-0.2595954627464273,0.2069393219726837,-0.2801809892007116,0.24670355161953728,-0.34851543672136526,0.34779640407184026,-0.3860771010085947,0.42581906895149707,-0.3317713745877158,0.48383424335619696,-0.2337147605709042,0.4181596640536764,-0.16004236774823796,0.38852888533858965,-0.05488386305144071,0.2779761054898425,-0.05608305988455647,0.26940507620378173,0.003625179055139501,0.27496388390776144,0.11518315777929215,0.33292163742515063,0.21309447303592932,0.26044095039776854,0.2269034307566126,0.14965831202180496,0.27068382768879923,0.12201826481842178,0.3618642612837692,0.05515764407368793,0.4364087440590085,0.07913356843933092,0.5468762894355508,-0.03119715083504981,0.5554926328453373,-0.14200884868959773,0.5593243038771344,-0.2541885403252953,0.5416715837388875,-0.3509537776184584,0.4811886335173071,-0.25818458741511435,0.42510135510477093,-0.18213078502270758,0.40721920270978984,-0.07099582460562001,0.4156765425264974,-0.012720369446591426,0.31702515389722563,-0.033586847290603794,0.22796838304290298,-0.10870724959218435,0.16800013490529508,-0.21508838343064243,0.1167838800941279,-0.3222968459391326,0.0662429582021416
image_24,/app/images_aligned/image/extractions/image_24.png,/app/images_aligned/image/masks/image_24_mask.png,image,41,27,0.6585365853658537,638,149.19595949289334,0.7394697697095455,0.7975,0.3601773671990479,102.0,135.0,89.0,102.10197368421052,129.37171052631578,91.26644736842105,168.5,191.0,158.5,155.8684210526316,176.2828947368421,147.71052631578948,41,54,34,127,144,119,181,200,171,218,236,213,0.24921630094043887,0.2507836990595611,0.24608150470219436,0.25391849529780564,-0.013885658998120734,0.012617077995079573,-0.09329008544634855,-0.01424026148620138,-0.09695982140332576,-0.07962571619680693,-0.04664060849933321,-0.1395692398779663,-0.05711341809715725,-0.19195440324470736,-0.1349176021411831,-0.18278878747566799,-0.21224690084802664,-0.15414392519526363,-0.27295371975424987,-0.13851816186537536,-0.32349988349324077,-0.19003392227723861,-0.26549258296571765,-0.2431091162606177,-0.2199410793163944,-0.2908423153430772,-0.16352740830776,-0.31154090973773413,-0.11954058060919236,-0.37830394923907956,-0.1355201725126924,-0.4380608420693386,-0.07423166440993052,-0.46599553293332224,-0.01710769828888866,-0.4123075397405216,0.045155456631149074,-0.364169373560308,0.1226210470899181,-0.3841207844193194,0.20215169068052105,-0.3821672161908449,0.27775736865419887,-0.3701109573657125,0.2702767606056956,-0.2994353833163951,0.3233526527201569,-0.24142787030934987,0.33981172753809863,-0.17432667646851377,0.31041546416746435,-0.09540647439022133,0.27195964160831004,-0.031186123920622207,0.32838209645723776,0.010344038952348042,0.29898638790849685,0.08926444768142476,0.254947970791319,0.15616523094756468,0.22555175785652837,0.23508545187901356,0.1819264998305013,0.30087778272131005,0.13092987903784745,0.3377908253827925,0.0735830893655431,0.39064804506235606,0.061802960182176285,0.4693881753706738,0.044040005641619896,0.5340044670666778,-0.0348802152898286,0.504608254131887,-0.10172797736081489,0.46058986896087195,-0.16718382240214993,0.41687740527769596,-0.12321114977041782,0.35015236798447524,-0.10556136505980167,0.27741588581536725,-0.047407459659976885,0.24929908092558653,-0.07003907626938848,0.1856095080336618,-0.1304386624650993,0.20520898190124398,-0.20915173069281331,0.19114957986255943,-0.2542455454969624,0.1373255479072845,-0.1882783943626897,0.09235222909338356,-0.1106794622946768,0.07487715691178264,-0.04377902655049864,0.1189151619786235,0.02173630587505364,0.11499703235472127,0.05435905625906753,0.048675350437933945,-0.006295046134223817,0.009146528247888204
image_2,/app/images_aligned/image/extractions/image_2.png,/app/images_aligned/image/masks/image_2_mask.png,image,54,35,0.6481481481481481,1342,215.7228714274745,0.7149237154311956,0.8268638324091189,0.36238481820500096,26.0,99.0,95.5,34.29857819905213,102.90402843601896,99.47630331753554,91.0,166.0,163.5,91.75592417061611,159.6291469194313,156.45734597156397,29,59,50,75,128,123,84,171,174,142,205,199,0.2444113263785395,0.2511177347242921,0.2503725782414307,0.2540983606557377,-0.030529953250445854,-0.044127041586908514,-0.06772567413793282,-0.09093695640901375,-0.1328906784590483,-0.03509591086648403,-0.12078537337529555,0.04702952305413006,-0.2019068872127912,0.019560924867002356,-0.27646242540326854,0.0330669025010719,-0.33533782412267354,-0.018755651550287987,-0.3356245709978028,-0.11022609257132855,-0.2978632036197813,-0.19357578454949023,-0.2805203614714604,-0.27456707632745336,-0.2623339696862142,-0.35287413924035194,-0.20425615652299323,-0.423213255727779,-0.12817219063151064,-0.44585429733424276,-0.047670353879482825,-0.4917519530893993,0.021059706380193933,-0.4706870499065457,0.10416154743990458,-0.511931486858156,0.18764031989842078,-0.5534519646742919,0.2619527088073625,-0.501226988196056,0.21142589635751952,-0.42977514721310256,0.23310596036412456,-0.343234347692177,0.2590927301271748,-0.2596131501461235,0.3418156888281398,-0.22113489722877794,0.3016711420566667,-0.16075140591475484,0.25538474225233465,-0.08305706509427446,0.2765260187861902,0.003934545855141153,0.25555492365060917,0.09744631156945256,0.1844413546126023,0.14444869434626206,0.1284064229250111,0.20396552201291662,0.11410866289012954,0.29757535274639335,0.18459075754065066,0.3081782187410955,0.26051624325780964,0.2642368341489445,0.32807164299351943,0.21341536168361755,0.33204715542287405,0.3017756582449159,0.2825179355730159,0.3758846517156404,0.22393864294191687,0.446548035325708,0.1441487818924956,0.43309402283484216,0.05045802412840941,0.4118636554335247,-0.0365832028017014,0.40474838193383633,-0.11286751875407215,0.3569585837771795,-0.1954862161284759,0.3193539131416631,-0.2390329940677644,0.2437574492306256,-0.3235456741298025,0.23193631903882792,-0.35110092642708984,0.14758777632245026,-0.3049861785427118,0.0770425161956297,-0.23218389295159872,0.13243737398927108,-0.16932100801947586,0.19957573318463206,-0.11896383372566359,0.180934952937318,-0.052146643067059475,0.11730155911467602,-0.05719403407777591,0.03865399284995433,-0.027145263663183185,-0.036471104619720356
